Understanding and Improving Sequence-Labeling NER with Self-Attentive LSTMs,"['https://www.semanticscholar.org/author/Wei-Yun-Ma/1749660', 'https://www.semanticscholar.org/author/Peng-Hsuan-Li/24899768']","[{'Publications': '53', 'h-index': '9', 'Citations': '498', 'Highly Influential Citations': '32'}, {'Publications': '11', 'h-index': '2', 'Citations': '32', 'Highly Influential Citations': '8'}]"
Differentiable Greedy Networks,"['https://www.semanticscholar.org/author/Rasool-Fakoor/2915023', 'https://www.semanticscholar.org/author/Amanjit-Kainth/79923345', 'https://www.semanticscholar.org/author/Abdel-rahman-Mohamed/40360972', 'https://www.semanticscholar.org/author/Siamak-Shakeri/2944868', 'https://www.semanticscholar.org/author/Abhinav-Sethy/3027446', 'https://www.semanticscholar.org/author/Thomas-Powers/143767013', 'https://www.semanticscholar.org/author/Ruhi-Sarikaya/1705701']","[{'Publications': '16', 'h-index': '5', 'Citations': '167', 'Highly Influential Citations': '7'}, {'Publications': '2', 'h-index': '1', 'Citations': '4', 'Highly Influential Citations': '2'}, {'Publications': '56', 'h-index': '28', 'Citations': '20,771', 'Highly Influential Citations': '1,198'}, {'Publications': '9', 'h-index': '2', 'Citations': '9', 'Highly Influential Citations': '2'}, {'Publications': '100', 'h-index': '25', 'Citations': '1,733', 'Highly Influential Citations': '107'}, {'Publications': '31', 'h-index': '9', 'Citations': '636', 'Highly Influential Citations': '36'}, {'Publications': '121', 'h-index': '27', 'Citations': '2,644', 'Highly Influential Citations': '171'}]"
Efficient Federated Learning via Variational Dropout,"['https://www.semanticscholar.org/author/Xiao-Zeng/143955551', 'https://www.semanticscholar.org/author/Mi-Zhang/144315664', 'https://www.semanticscholar.org/author/Wei-Du/47049513', 'https://www.semanticscholar.org/author/Ming-Yan/143689941']","[{'Publications': '65', 'h-index': '12', 'Citations': '750', 'Highly Influential Citations': '48'}, {'Publications': '32', 'h-index': '9', 'Citations': '955', 'Highly Influential Citations': '80'}, {'Publications': '82', 'h-index': '13', 'Citations': '1,051', 'Highly Influential Citations': '64'}, {'Publications': '49', 'h-index': '10', 'Citations': '471', 'Highly Influential Citations': '14'}]"
Applications of Gaussian Processes in Finance,"['https://www.semanticscholar.org/author/Nils-Bertschinger/1750120', 'https://www.semanticscholar.org/author/Rajbir-S.-Nirwan/90230698']","[{'Publications': '53', 'h-index': '17', 'Citations': '1,372', 'Highly Influential Citations': '127'}, {'Publications': '2', 'h-index': '1', 'Citations': '1', 'Highly Influential Citations': '0'}]"
An Attention-Based Model for Learning Dynamic Interaction Networks,"['https://www.semanticscholar.org/author/HongYun-Cai/143754377', 'https://www.semanticscholar.org/author/Vincent-Wenchen-Zheng/3113725', 'https://www.semanticscholar.org/author/Sandro-Cavallari/8381543', 'https://www.semanticscholar.org/author/Soujanya-Poria/1382302885', 'https://www.semanticscholar.org/author/Erik-Cambria/49943757']","[{'Publications': '33', 'h-index': '8', 'Citations': '890', 'Highly Influential Citations': '68'}, {'Publications': '85', 'h-index': '23', 'Citations': '3,267', 'Highly Influential Citations': '237'}, {'Publications': '10', 'h-index': '4', 'Citations': '187', 'Highly Influential Citations': '15'}, {'Publications': '11', 'h-index': '2', 'Citations': '378', 'Highly Influential Citations': '26'}, {'Publications': '330', 'h-index': '65', 'Citations': '13,793', 'Highly Influential Citations': '765'}]"
Modeling Evolution of Language Through Time with Neural Networks,"['https://www.semanticscholar.org/author/Ludovic-Denoyer/8905591', 'https://www.semanticscholar.org/author/Sylvain-Lamprier/1782552', 'https://www.semanticscholar.org/author/Edouard-Delasalles/32278921']","[{'Publications': '129', 'h-index': '23', 'Citations': '3,309', 'Highly Influential Citations': '550'}, {'Publications': '58', 'h-index': '7', 'Citations': '275', 'Highly Influential Citations': '35'}, {'Publications': '7', 'h-index': '1', 'Citations': '20', 'Highly Influential Citations': '1'}]"
Knowledge Representation for Reinforcement Learning using General Value Functions,"['https://www.semanticscholar.org/author/Shibl-Mourad/49501871', 'https://www.semanticscholar.org/author/Gheorghe-Comanici/1819858', 'https://www.semanticscholar.org/author/Sasha-Vezhnevets/1395042430', 'https://www.semanticscholar.org/author/Eser-Aygun/46236696', 'https://www.semanticscholar.org/author/Shaobo-Hou/3108448', ""https://www.semanticscholar.org/author/Andr'e-Barreto/143999668"", 'https://www.semanticscholar.org/author/Doina-Precup/144368601', 'https://www.semanticscholar.org/author/Daniel-Kenji-Toyama/1393948967', 'https://www.semanticscholar.org/author/Philippe-Hamel/48080691']","[{'Publications': '13', 'h-index': '2', 'Citations': '46', 'Highly Influential Citations': '4'}, {'Publications': '10', 'h-index': '4', 'Citations': '68', 'Highly Influential Citations': '5'}, {'Publications': '2', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '7', 'h-index': '1', 'Citations': '4', 'Highly Influential Citations': '0'}, {'Publications': '14', 'h-index': '8', 'Citations': '305', 'Highly Influential Citations': '8'}, {'Publications': '5', 'h-index': '3', 'Citations': '26', 'Highly Influential Citations': '3'}, {'Publications': '327', 'h-index': '39', 'Citations': '10,842', 'Highly Influential Citations': '1,140'}, {'Publications': '2', 'h-index': '1', 'Citations': '1', 'Highly Influential Citations': '0'}, {'Publications': '28', 'h-index': '6', 'Citations': '1,875', 'Highly Influential Citations': '134'}]"
Geometric Operator Convolutional Neural Network,"['https://www.semanticscholar.org/author/Zhouwang-Yang/2016529', 'https://www.semanticscholar.org/author/Yangling-Ma/80481484', 'https://www.semanticscholar.org/author/Yixin-Luo/1792917']","[{'Publications': '69', 'h-index': '13', 'Citations': '1,040', 'Highly Influential Citations': '50'}, {'Publications': '2', 'h-index': '1', 'Citations': '2', 'Highly Influential Citations': '1'}, {'Publications': '38', 'h-index': '16', 'Citations': '1,227', 'Highly Influential Citations': '91'}]"
Online Bellman Residue Minimization via Saddle Point Optimization,"['https://www.semanticscholar.org/author/Tong-Zhang/38144094', 'https://www.semanticscholar.org/author/Zhuoran-Yang/3069462', 'https://www.semanticscholar.org/author/Cheng-Zhou/144909482', 'https://www.semanticscholar.org/author/Han-Liu/145508089']","[{'Publications': '216', 'h-index': '32', 'Citations': '3,396', 'Highly Influential Citations': '325'}, {'Publications': '49', 'h-index': '12', 'Citations': '557', 'Highly Influential Citations': '73'}, {'Publications': '99', 'h-index': '12', 'Citations': '619', 'Highly Influential Citations': '28'}, {'Publications': '447', 'h-index': '40', 'Citations': '6,678', 'Highly Influential Citations': '426'}]"
Dual Importance Weight GAN,"['https://www.semanticscholar.org/author/Gahye-Lee/52168937', 'https://www.semanticscholar.org/author/Seungkyu-Lee/98259074']","[{'Publications': '3', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '10', 'h-index': '2', 'Citations': '7', 'Highly Influential Citations': '1'}]"
Explainable Adversarial Learning: Implicit Generative Modeling of Random Noise during Training for Adversarial Robustness,"['https://www.semanticscholar.org/author/Priyadarshini-Panda/9352814', 'https://www.semanticscholar.org/author/Kaushik-Roy/143884690']","[{'Publications': '66', 'h-index': '15', 'Citations': '674', 'Highly Influential Citations': '45'}, {'Publications': '765', 'h-index': '76', 'Citations': '22,262', 'Highly Influential Citations': '1,551'}]"
Nonlinear Channels Aggregation Networks for Deep Action Recognition,"['https://www.semanticscholar.org/author/Wenbo-Zhang/1786198', 'https://www.semanticscholar.org/author/Cheng-Ouyang/47748577', 'https://www.semanticscholar.org/author/Hongbing-Ji/1696842', 'https://www.semanticscholar.org/author/Zhigang-Zhu/4697712']","[{'Publications': '349', 'h-index': '33', 'Citations': '3,640', 'Highly Influential Citations': '139'}, {'Publications': '52', 'h-index': '11', 'Citations': '486', 'Highly Influential Citations': '29'}, {'Publications': '381', 'h-index': '33', 'Citations': '4,722', 'Highly Influential Citations': '69'}, {'Publications': '182', 'h-index': '22', 'Citations': '2,128', 'Highly Influential Citations': '93'}]"
A SINGLE SHOT PCA-DRIVEN ANALYSIS OF NETWORK STRUCTURE TO REMOVE REDUNDANCY,"['https://www.semanticscholar.org/author/Priyadarshini-Panda/9352814', 'https://www.semanticscholar.org/author/Isha-Garg/48173878', 'https://www.semanticscholar.org/author/Kaushik-Roy/143915672']","[{'Publications': '66', 'h-index': '15', 'Citations': '674', 'Highly Influential Citations': '45'}, {'Publications': '12', 'h-index': '4', 'Citations': '38', 'Highly Influential Citations': '4'}, {'Publications': '135', 'h-index': '20', 'Citations': '1,125', 'Highly Influential Citations': '55'}]"
D2KE: From Distance to Kernel and Embedding via Random Features For Structured Inputs,"['https://www.semanticscholar.org/author/Pradeep-Ravikumar/145969795', 'https://www.semanticscholar.org/author/Fangli-Xu/2392383', 'https://www.semanticscholar.org/author/Lingfei-Wu/50789977', 'https://www.semanticscholar.org/author/Ian-En-Hsu-Yen/2527556', 'https://www.semanticscholar.org/author/Michael-J.-Witbrock/2819135']","[{'Publications': '183', 'h-index': '40', 'Citations': '9,484', 'Highly Influential Citations': '1,254'}, {'Publications': '14', 'h-index': '8', 'Citations': '411', 'Highly Influential Citations': '31'}, {'Publications': '33', 'h-index': '6', 'Citations': '102', 'Highly Influential Citations': '10'}, {'Publications': '52', 'h-index': '12', 'Citations': '531', 'Highly Influential Citations': '72'}, {'Publications': '100', 'h-index': '24', 'Citations': '2,381', 'Highly Influential Citations': '158'}]"
Latent Transformations for Object  View Points Synthesis,"['https://www.semanticscholar.org/author/Nick-Winovich/51117231', 'https://www.semanticscholar.org/author/Sangpil-Kim/46877540', 'https://www.semanticscholar.org/author/Karthik-Ramani/144861331', 'https://www.semanticscholar.org/author/Guang-Lin/145456326']","[{'Publications': '5', 'h-index': '1', 'Citations': '12', 'Highly Influential Citations': '0'}, {'Publications': '22', 'h-index': '6', 'Citations': '776', 'Highly Influential Citations': '160'}, {'Publications': '159', 'h-index': '28', 'Citations': '4,410', 'Highly Influential Citations': '245'}, {'Publications': '152', 'h-index': '23', 'Citations': '1,661', 'Highly Influential Citations': '51'}]"
Network Reparameterization for Unseen Class Categorization,"['https://www.semanticscholar.org/author/Hans-Peter-Graf/1775043', 'https://www.semanticscholar.org/author/Yun-Fu/46956675', 'https://www.semanticscholar.org/author/Martin-Renqiang-Min/5477477', 'https://www.semanticscholar.org/author/Bing-Bai/144490441', 'https://www.semanticscholar.org/author/Kai-Li/49243317']","[{'Publications': '113', 'h-index': '28', 'Citations': '3,797', 'Highly Influential Citations': '424'}, {'Publications': '328', 'h-index': '56', 'Citations': '11,652', 'Highly Influential Citations': '1,176'}, {'Publications': '58', 'h-index': '15', 'Citations': '947', 'Highly Influential Citations': '105'}, {'Publications': '33', 'h-index': '6', 'Citations': '216', 'Highly Influential Citations': '15'}, {'Publications': '1,399', 'h-index': '74', 'Citations': '29,813', 'Highly Influential Citations': '2,734'}]"
Explaining Neural Networks Semantically and Quantitatively,"['https://www.semanticscholar.org/author/Jie-Ren/143702207', 'https://www.semanticscholar.org/author/Quanshi-Zhang/22063226', 'https://www.semanticscholar.org/author/Ge-Huang/50775220', 'https://www.semanticscholar.org/author/Runjin-Chen/152657258', 'https://www.semanticscholar.org/author/Hao-Chen/50688939']","[{'Publications': '198', 'h-index': '22', 'Citations': '1,897', 'Highly Influential Citations': '116'}, {'Publications': '77', 'h-index': '17', 'Citations': '1,226', 'Highly Influential Citations': '44'}, {'Publications': '16', 'h-index': '5', 'Citations': '61', 'Highly Influential Citations': '2'}, {'Publications': '2', 'h-index': '2', 'Citations': '20', 'Highly Influential Citations': '1'}, {'Publications': '460', 'h-index': '34', 'Citations': '4,787', 'Highly Influential Citations': '352'}]"
Explaining AlphaGo: Interpreting Contextual Effects in Neural Networks,"['https://www.semanticscholar.org/author/Robert-Caiming-Qiu/1709488', 'https://www.semanticscholar.org/author/Zenan-Ling/152355659', 'https://www.semanticscholar.org/author/Quanshi-Zhang/22063226', 'https://www.semanticscholar.org/author/Song-Chun-Zhu/145380991', 'https://www.semanticscholar.org/author/Haotian-Ma/11314683', 'https://www.semanticscholar.org/author/Yu-Yang/49308184']","[{'Publications': '230', 'h-index': '33', 'Citations': '3,954', 'Highly Influential Citations': '199'}, {'Publications': '22', 'h-index': '6', 'Citations': '115', 'Highly Influential Citations': '9'}, {'Publications': '77', 'h-index': '17', 'Citations': '1,226', 'Highly Influential Citations': '44'}, {'Publications': '449', 'h-index': '64', 'Citations': '15,118', 'Highly Influential Citations': '1,009'}, {'Publications': '22', 'h-index': '5', 'Citations': '65', 'Highly Influential Citations': '1'}, {'Publications': '386', 'h-index': '24', 'Citations': '2,626', 'Highly Influential Citations': '102'}]"
One Bit Matters: Understanding Adversarial Examples as the Abuse of Redundancy,"['https://www.semanticscholar.org/author/Ruoxi-Jia/39823639', 'https://www.semanticscholar.org/author/Gerald-Friedland/1797144', 'https://www.semanticscholar.org/author/Costas-J.-Spanos/144168566', 'https://www.semanticscholar.org/author/Jingkang-Wang/71563016', 'https://www.semanticscholar.org/author/Bo-Li/2485552']","[{'Publications': '36', 'h-index': '13', 'Citations': '424', 'Highly Influential Citations': '27'}, {'Publications': '403', 'h-index': '46', 'Citations': '9,700', 'Highly Influential Citations': '534'}, {'Publications': '328', 'h-index': '35', 'Citations': '4,502', 'Highly Influential Citations': '185'}, {'Publications': '7', 'h-index': '3', 'Citations': '58', 'Highly Influential Citations': '3'}, {'Publications': '2,411', 'h-index': '75', 'Citations': '32,234', 'Highly Influential Citations': '2,062'}]"
Context-aware Forecasting for Multivariate Stationary Time-series,"['https://www.semanticscholar.org/author/Nicolas-Baskiotis/1800361', 'https://www.semanticscholar.org/author/Vincent-Guigue/2232776', 'https://www.semanticscholar.org/author/Valentin-Guiguet/90705090', 'https://www.semanticscholar.org/author/Patrick-Gallinari/1741426']","[{'Publications': '46', 'h-index': '9', 'Citations': '552', 'Highly Influential Citations': '45'}, {'Publications': '57', 'h-index': '9', 'Citations': '1,076', 'Highly Influential Citations': '117'}, {'Publications': '3', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '451', 'h-index': '35', 'Citations': '5,287', 'Highly Influential Citations': '383'}]"
HANDLING CONCEPT DRIFT  IN WIFI-BASED INDOOR LOCALIZATION USING REPRESENTATION LEARNING,"['https://www.semanticscholar.org/author/Negar-Ghourchian/3244169', 'https://www.semanticscholar.org/author/Michel-Allegue-Mart%C3%ADnez/1401948839', 'https://www.semanticscholar.org/author/Raihan-Seraj/1411436226']","[{'Publications': '9', 'h-index': '2', 'Citations': '22', 'Highly Influential Citations': '1'}, {'Publications': '21', 'h-index': '7', 'Citations': '145', 'Highly Influential Citations': '12'}, {'Publications': '4', 'h-index': '1', 'Citations': '1', 'Highly Influential Citations': '0'}]"
Transfer Learning for Estimating Causal Effects Using Neural Networks,"['https://www.semanticscholar.org/author/Nikita-Vemuri/46201557', 'https://www.semanticscholar.org/author/S%C3%B6ren-R.-K%C3%BCnzel/49962158', 'https://www.semanticscholar.org/author/Pieter-Abbeel/1689992', 'https://www.semanticscholar.org/author/Bradly-C.-Stadie/3275284', 'https://www.semanticscholar.org/author/Jasjeet-S.-Sekhon/7359134', 'https://www.semanticscholar.org/author/Varsha-Ramakrishnan/32900016']","[{'Publications': '6', 'h-index': '3', 'Citations': '72', 'Highly Influential Citations': '8'}, {'Publications': '6', 'h-index': '4', 'Citations': '170', 'Highly Influential Citations': '25'}, {'Publications': '441', 'h-index': '98', 'Citations': '38,980', 'Highly Influential Citations': '4,590'}, {'Publications': '18', 'h-index': '7', 'Citations': '792', 'Highly Influential Citations': '50'}, {'Publications': '78', 'h-index': '21', 'Citations': '4,101', 'Highly Influential Citations': '215'}, {'Publications': '37', 'h-index': '9', 'Citations': '496', 'Highly Influential Citations': '28'}]"
Variational Autoencoders for Text Modeling without Weakening the Decoder,['https://www.semanticscholar.org/author/Hiroyasu-Fukutomi/81890201'],"[{'Publications': '1', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}]"
A PRIVACY-PRESERVING IMAGE CLASSIFICATION FRAMEWORK WITH A LEARNABLE OBFUSCATOR,"['https://www.semanticscholar.org/author/Antoni-Chan/49642143', 'https://www.semanticscholar.org/author/Yuefeng-Du/46941577', 'https://www.semanticscholar.org/author/Zixuan-Huang/40994845', 'https://www.semanticscholar.org/author/Xiangyi-Meng/50123267', 'https://www.semanticscholar.org/author/Cong-Wang/40397539']","[{'Publications': '34', 'h-index': '6', 'Citations': '344', 'Highly Influential Citations': '18'}, {'Publications': '44', 'h-index': '6', 'Citations': '187', 'Highly Influential Citations': '2'}, {'Publications': '27', 'h-index': '5', 'Citations': '81', 'Highly Influential Citations': '7'}, {'Publications': '22', 'h-index': '8', 'Citations': '216', 'Highly Influential Citations': '6'}, {'Publications': '978', 'h-index': '55', 'Citations': '22,537', 'Highly Influential Citations': '1,113'}]"
ODIN: Outlier Detection In Neural Networks,"['https://www.semanticscholar.org/author/Johan-Trygg/1832721', 'https://www.semanticscholar.org/author/Rickard-Sj%C3%B6gren/13152266']","[{'Publications': '194', 'h-index': '42', 'Citations': '10,487', 'Highly Influential Citations': '647'}, {'Publications': '16', 'h-index': '6', 'Citations': '134', 'Highly Influential Citations': '6'}]"
Improving latent variable descriptiveness by modelling rather than ad-hoc factors,"['https://www.semanticscholar.org/author/Roberto-Fierimonte/2784916', 'https://www.semanticscholar.org/author/Alex-Mansbridge/51040721', 'https://www.semanticscholar.org/author/David-Barber/145617808', 'https://www.semanticscholar.org/author/Ilya-Feige/10734982']","[{'Publications': '9', 'h-index': '4', 'Citations': '91', 'Highly Influential Citations': '0'}, {'Publications': '2', 'h-index': '1', 'Citations': '1', 'Highly Influential Citations': '0'}, {'Publications': '199', 'h-index': '28', 'Citations': '4,250', 'Highly Influential Citations': '426'}, {'Publications': '20', 'h-index': '6', 'Citations': '240', 'Highly Influential Citations': '8'}]"
Capacity of Deep Neural Networks under Parameter Quantization,"['https://www.semanticscholar.org/author/Yoonho-Boo/3350090', 'https://www.semanticscholar.org/author/Wonyong-Sung/145057126', 'https://www.semanticscholar.org/author/Sungho-Shin/1859825']","[{'Publications': '14', 'h-index': '4', 'Citations': '70', 'Highly Influential Citations': '12'}, {'Publications': '195', 'h-index': '30', 'Citations': '4,252', 'Highly Influential Citations': '385'}, {'Publications': '61', 'h-index': '7', 'Citations': '274', 'Highly Influential Citations': '22'}]"
Learning of Sophisticated Curriculums by viewing them as Graphs over Tasks,"['https://www.semanticscholar.org/author/Lucas-Willems/152910863', 'https://www.semanticscholar.org/author/Yoshua-Bengio/1751762']","[{'Publications': '18', 'h-index': '6', 'Citations': '286', 'Highly Influential Citations': '23'}, {'Publications': '809', 'h-index': '152', 'Citations': '218,416', 'Highly Influential Citations': '24,837'}]"
RNNs with Private and Shared Representations for Semi-Supervised Sequence Learning,"['https://www.semanticscholar.org/author/Z-H-Luo/46364175', 'https://www.semanticscholar.org/author/Ge-Luo/2254607', 'https://www.semanticscholar.org/author/Pengfei-Liu/144118452', 'https://www.semanticscholar.org/author/Jie-Fu/145016615', 'https://www.semanticscholar.org/author/Chris-Pal/98109738']","[{'Publications': '3', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '16', 'h-index': '9', 'Citations': '330', 'Highly Influential Citations': '23'}, {'Publications': '189', 'h-index': '21', 'Citations': '2,252', 'Highly Influential Citations': '239'}, {'Publications': '306', 'h-index': '32', 'Citations': '4,001', 'Highly Influential Citations': '125'}, {'Publications': '58', 'h-index': '12', 'Citations': '862', 'Highly Influential Citations': '72'}]"
MAJOR-MINOR LSTMS FOR WORD-LEVEL LANGUAGE MODEL,"['https://www.semanticscholar.org/author/Jonathan/46829626', 'https://www.semanticscholar.org/author/Sen-Su/47374777', 'https://www.semanticscholar.org/author/Kai-Shuang/2198730', 'https://www.semanticscholar.org/author/Qianqian-Yang/46244342', 'https://www.semanticscholar.org/author/Mengyu-Gu/90736633', 'https://www.semanticscholar.org/author/Rui-Li/145765727']","[{'Publications': '536', 'h-index': '9', 'Citations': '381', 'Highly Influential Citations': '25'}, {'Publications': '38', 'h-index': '7', 'Citations': '329', 'Highly Influential Citations': '26'}, {'Publications': '116', 'h-index': '14', 'Citations': '954', 'Highly Influential Citations': '78'}, {'Publications': '108', 'h-index': '19', 'Citations': '1,262', 'Highly Influential Citations': '25'}, {'Publications': '4', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '504', 'h-index': '32', 'Citations': '5,765', 'Highly Influential Citations': '180'}]"
SALSA-TEXT : SELF ATTENTIVE LATENT SPACE BASED ADVERSARIAL TEXT GENERATION,"['https://www.semanticscholar.org/author/Md.-Akmal-Haidar/2864965', 'https://www.semanticscholar.org/author/Hamed-Sadeghi/144762252', 'https://www.semanticscholar.org/author/Mehdi-Rezagholizadeh/1924511', 'https://www.semanticscholar.org/author/Jules-Gagnon-Marchand/1411262452']","[{'Publications': '25', 'h-index': '6', 'Citations': '93', 'Highly Influential Citations': '7'}, {'Publications': '14', 'h-index': '6', 'Citations': '76', 'Highly Influential Citations': '4'}, {'Publications': '32', 'h-index': '6', 'Citations': '155', 'Highly Influential Citations': '5'}, {'Publications': '2', 'h-index': '2', 'Citations': '9', 'Highly Influential Citations': '0'}]"
Neuron Hierarchical Networks,"['https://www.semanticscholar.org/author/Ji-Xie/144945354', 'https://www.semanticscholar.org/author/Han-Yue/50179452', 'https://www.semanticscholar.org/author/Lei-Wu/145233512', 'https://www.semanticscholar.org/author/De-An-Wu/7464011']","[{'Publications': '17', 'h-index': '4', 'Citations': '35', 'Highly Influential Citations': '1'}, {'Publications': '29', 'h-index': '3', 'Citations': '25', 'Highly Influential Citations': '0'}, {'Publications': '31', 'h-index': '8', 'Citations': '268', 'Highly Influential Citations': '12'}, {'Publications': '31', 'h-index': '5', 'Citations': '217', 'Highly Influential Citations': '13'}]"
