Learning to Attend On Essential Terms: An Enhanced Retriever-Reader Model for Open-domain Question Answering,28 August 2018,"['https://www.semanticscholar.org/paper/Learning-to-Attend-On-Essential-Terms%3A-An-Enhanced-Ni-Zhu/94b0f87dddc59e0d1aa2c5d30748abfc0aaf19e0', 'https://www.semanticscholar.org/paper/Learning-to-Attend-On-Essential-Terms%3A-An-Enhanced-Ni-Zhu/9cd3ea5cbbe0716fe19ff750940222cdedb22fc8']","['https://www.semanticscholar.org/author/Jianmo-Ni/2148023', 'https://www.semanticscholar.org/author/Julian-J.-McAuley/35660011', 'https://www.semanticscholar.org/author/Chenguang-Zhu/8652308', 'https://www.semanticscholar.org/author/Weizhu-Chen/7307263']"
Robust Text Classifier on Test-Time Budgets,24 August 2018,"['https://www.semanticscholar.org/paper/Robust-Text-Classifier-on-Test-Time-Budgets-Parvez-Bolukbasi/ca68b4a21db7aee79057ee74cd226073e8878da7', 'https://www.semanticscholar.org/paper/Building-a-Robust-Text-Classifier-on-a-Test-Time-Parvez-Bolukbasi/7fea850fa17fa199ff65b859cf84564a1c903562']","['https://www.semanticscholar.org/author/Venkatesh-Saligrama/1699322', 'https://www.semanticscholar.org/author/Kai-Wei-Chang/2782886', 'https://www.semanticscholar.org/author/Tolga-Bolukbasi/2843215', 'https://www.semanticscholar.org/author/Venkatesh-Sarigrama/51234222', 'https://www.semanticscholar.org/author/Md.-Rizwan-Parvez/3405393', 'https://www.semanticscholar.org/author/Rizwan-Parvez/82378238']"
Logically-Constrained Neural Fitted Q-iteration,20 September 2018,"['https://www.semanticscholar.org/paper/Logically-Constrained-Neural-Fitted-Q-Iteration-Hasanbeig-Abate/a5c4bf499da8a0c81b291ba37501d05b651b58e3', 'https://www.semanticscholar.org/paper/Logically-Constrained-Neural-Fitted-Q-iteration-Hasanbeig-Abate/afc6b9e4c8a50d0d2ab2bd8fca12a7f17fa885bd']","['https://www.semanticscholar.org/author/Daniel-Kroening/145763733', 'https://www.semanticscholar.org/author/Alessandro-Abate/144938187', 'https://www.semanticscholar.org/author/Mohammadhosein-Hasanbeig/35302287']"
