AMUSED: A Multi-Stream Vector Representation Method for Use In Natural Dialogue,"['https://www.semanticscholar.org/author/Rishabh-Joshi/51468278', 'https://www.semanticscholar.org/author/Promod-Yenigalla/31024864', 'https://www.semanticscholar.org/author/Jaspreet-Singh/48404964', 'https://www.semanticscholar.org/author/Gaurav-Kumar/143662207']","[{'Publications': '8', 'h-index': '1', 'Citations': '55', 'Highly Influential Citations': '7'}, {'Publications': '9', 'h-index': '3', 'Citations': '60', 'Highly Influential Citations': '6'}, {'Publications': '54', 'h-index': '7', 'Citations': '253', 'Highly Influential Citations': '14'}, {'Publications': '1', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}]"
Posterior Sampling: Make Reinforcement Learning Sample Efficient Again,"['https://www.semanticscholar.org/author/Calvin-Seward/49972304', 'https://www.semanticscholar.org/author/Roland-Vollgraf/2742129', 'https://www.semanticscholar.org/author/Sepp-Hochreiter/3308557', 'https://www.semanticscholar.org/author/Urs-Bergmann/35959543']","[{'Publications': '7', 'h-index': '2', 'Citations': '15', 'Highly Influential Citations': '0'}, {'Publications': '35', 'h-index': '12', 'Citations': '2,409', 'Highly Influential Citations': '617'}, {'Publications': '112', 'h-index': '29', 'Citations': '37,413', 'Highly Influential Citations': '6,816'}, {'Publications': '21', 'h-index': '6', 'Citations': '246', 'Highly Influential Citations': '33'}]"
Unifying Part Detection And Association For Multi-person Pose Estimation,"['https://www.semanticscholar.org/author/Andreas-D%C3%B6ring/29677625', 'https://www.semanticscholar.org/author/Juergen-Gall/145689714', 'https://www.semanticscholar.org/author/Rania-Briq/117638983']","[{'Publications': '34', 'h-index': '14', 'Citations': '566', 'Highly Influential Citations': '49'}, {'Publications': '177', 'h-index': '54', 'Citations': '9,655', 'Highly Influential Citations': '985'}, {'Publications': '4', 'h-index': '1', 'Citations': '8', 'Highly Influential Citations': '0'}]"
Slow Thinking Enables Task-Uncertain Lifelong and Sequential Few-Shot Learning,"['https://www.semanticscholar.org/author/Shan-Hung-Wu/1743036', 'https://www.semanticscholar.org/author/Rosalie-Dolor/1581574553', 'https://www.semanticscholar.org/author/Hsin-Chi-Chu/1576409329']","[{'Publications': '33', 'h-index': '12', 'Citations': '349', 'Highly Influential Citations': '44'}, {'Publications': '1', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '1', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}]"
How Aggressive Can Adversarial Attacks Be: Learning Ordered Top-k Attacks,"['https://www.semanticscholar.org/author/Tianfu-Wu/47353858', 'https://www.semanticscholar.org/author/Zekun-Zhang/2194511']","[{'Publications': '90', 'h-index': '18', 'Citations': '1,233', 'Highly Influential Citations': '59'}, {'Publications': '25', 'h-index': '10', 'Citations': '301', 'Highly Influential Citations': '17'}]"
PolyGAN: High-Order Polynomial Generators,"['https://www.semanticscholar.org/author/Stefanos-Zafeiriou/1379747201', 'https://www.semanticscholar.org/author/Stylianos-Moschoglou/24278037', 'https://www.semanticscholar.org/author/Grigorios-Chrysos/1688922', 'https://www.semanticscholar.org/author/Yannis-Panagakis/1780393']","[{'Publications': '68', 'h-index': '13', 'Citations': '1,197', 'Highly Influential Citations': '82'}, {'Publications': '14', 'h-index': '4', 'Citations': '133', 'Highly Influential Citations': '25'}, {'Publications': '39', 'h-index': '7', 'Citations': '278', 'Highly Influential Citations': '30'}, {'Publications': '89', 'h-index': '18', 'Citations': '1,153', 'Highly Influential Citations': '69'}]"
Generative Multi Source Domain Adaptation,"['https://www.semanticscholar.org/author/Xide-Xia/3302135', 'https://www.semanticscholar.org/author/Kate-Saenko/2903226', 'https://www.semanticscholar.org/author/Bo-Wang/49292319', 'https://www.semanticscholar.org/author/Zijun-Huang/10128682', 'https://www.semanticscholar.org/author/Xingchao-Peng/2960713', 'https://www.semanticscholar.org/author/Qinxun-Bai/2132890']","[{'Publications': '7', 'h-index': '4', 'Citations': '167', 'Highly Influential Citations': '39'}, {'Publications': '180', 'h-index': '57', 'Citations': '18,122', 'Highly Influential Citations': '2,463'}, {'Publications': '1,565', 'h-index': '55', 'Citations': '16,781', 'Highly Influential Citations': '921'}, {'Publications': '18', 'h-index': '5', 'Citations': '275', 'Highly Influential Citations': '31'}, {'Publications': '20', 'h-index': '11', 'Citations': '717', 'Highly Influential Citations': '89'}, {'Publications': '16', 'h-index': '4', 'Citations': '199', 'Highly Influential Citations': '31'}]"
Semi-Supervised Named Entity Recognition with CRF-VAEs,"['https://www.semanticscholar.org/author/Thomas-Effland/3149900', 'https://www.semanticscholar.org/author/Michael-Collins/152365891']","[{'Publications': '6', 'h-index': '2', 'Citations': '18', 'Highly Influential Citations': '0'}, {'Publications': '63', 'h-index': '9', 'Citations': '1,535', 'Highly Influential Citations': '137'}]"
Understanding the (Un)interpretability of Natural Image Distributions Using Generative Models,"['https://www.semanticscholar.org/author/Sohil-Shah/144208571', 'https://www.semanticscholar.org/author/Tom-Goldstein/1962083', 'https://www.semanticscholar.org/author/David-W.-Jacobs/34734622', 'https://www.semanticscholar.org/author/Ryen-Krusinga/66333632', 'https://www.semanticscholar.org/author/Matthias-Zwicker/1796846']","[{'Publications': '19', 'h-index': '6', 'Citations': '134', 'Highly Influential Citations': '13'}, {'Publications': '98', 'h-index': '29', 'Citations': '6,632', 'Highly Influential Citations': '741'}, {'Publications': '216', 'h-index': '52', 'Citations': '13,044', 'Highly Influential Citations': '1,625'}, {'Publications': '1', 'h-index': '1', 'Citations': '4', 'Highly Influential Citations': '0'}, {'Publications': '164', 'h-index': '42', 'Citations': '6,035', 'Highly Influential Citations': '413'}]"
Strong Baseline Defenses Against Clean-Label Poisoning Attacks,"['https://www.semanticscholar.org/author/Liam-Fowl/120165773', 'https://www.semanticscholar.org/author/John-P.-Dickerson/1718974', 'https://www.semanticscholar.org/author/Chen-Zhu/144469722', 'https://www.semanticscholar.org/author/W.-Ronny-Huang/145677189', 'https://www.semanticscholar.org/author/Tom-Goldstein/69486855', 'https://www.semanticscholar.org/author/Soheil-Feizi/144806410', 'https://www.semanticscholar.org/author/Neal-Gupta/13898824']","[{'Publications': '10', 'h-index': '2', 'Citations': '22', 'Highly Influential Citations': '1'}, {'Publications': '117', 'h-index': '18', 'Citations': '1,228', 'Highly Influential Citations': '67'}, {'Publications': '42', 'h-index': '11', 'Citations': '966', 'Highly Influential Citations': '65'}, {'Publications': '22', 'h-index': '7', 'Citations': '344', 'Highly Influential Citations': '28'}, {'Publications': '62', 'h-index': '10', 'Citations': '260', 'Highly Influential Citations': '27'}, {'Publications': '13', 'h-index': '6', 'Citations': '3,697', 'Highly Influential Citations': '242'}, {'Publications': '11', 'h-index': '4', 'Citations': '119', 'Highly Influential Citations': '11'}]"
Domain-Relevant Embeddings for Question Similarity,"['https://www.semanticscholar.org/author/Clara-McCreery/12656126', 'https://www.semanticscholar.org/author/Namit-Katariya/2426278', 'https://www.semanticscholar.org/author/Anitha-Kannan/143957267', 'https://www.semanticscholar.org/author/Xavier-Amatriain/2478897', 'https://www.semanticscholar.org/author/Manish-Chablani/51930519']","[{'Publications': '4', 'h-index': '1', 'Citations': '45', 'Highly Influential Citations': '0'}, {'Publications': '5', 'h-index': '1', 'Citations': '14', 'Highly Influential Citations': '2'}, {'Publications': '14', 'h-index': '6', 'Citations': '439', 'Highly Influential Citations': '19'}, {'Publications': '81', 'h-index': '24', 'Citations': '3,073', 'Highly Influential Citations': '195'}, {'Publications': '7', 'h-index': '1', 'Citations': '3', 'Highly Influential Citations': '0'}]"
Divide-and-Conquer Adversarial Learning for High-Resolution Image Enhancement,"['https://www.semanticscholar.org/author/Guanju-Li/1390810340', 'https://www.semanticscholar.org/author/Jiqing-Wu/1839268', 'https://www.semanticscholar.org/author/Luc-Van-Gool/1681236', 'https://www.semanticscholar.org/author/Danda-Pani-Paudel/35268081', 'https://www.semanticscholar.org/author/Zhiwu-Huang/145314891', 'https://www.semanticscholar.org/author/Radu-Timofte/1732855']","[{'Publications': '4', 'h-index': '1', 'Citations': '4', 'Highly Influential Citations': '0'}, {'Publications': '23', 'h-index': '8', 'Citations': '340', 'Highly Influential Citations': '38'}, {'Publications': '1,271', 'h-index': '127', 'Citations': '91,677', 'Highly Influential Citations': '10,396'}, {'Publications': '43', 'h-index': '8', 'Citations': '207', 'Highly Influential Citations': '21'}, {'Publications': '242', 'h-index': '25', 'Citations': '2,152', 'Highly Influential Citations': '238'}, {'Publications': '181', 'h-index': '37', 'Citations': '8,118', 'Highly Influential Citations': '1,032'}]"
Learning Out-of-distribution Detection without Out-of-distribution Data,"['https://www.semanticscholar.org/author/Yilin-Shen/1774780', 'https://www.semanticscholar.org/author/Hongxia-Jin/1705713', 'https://www.semanticscholar.org/author/Yen-Chang-Hsu/1912720', 'https://www.semanticscholar.org/author/Zsolt-Kira/145276578']","[{'Publications': '100', 'h-index': '19', 'Citations': '1,129', 'Highly Influential Citations': '77'}, {'Publications': '179', 'h-index': '23', 'Citations': '1,709', 'Highly Influential Citations': '119'}, {'Publications': '14', 'h-index': '9', 'Citations': '201', 'Highly Influential Citations': '39'}, {'Publications': '70', 'h-index': '16', 'Citations': '1,233', 'Highly Influential Citations': '179'}]"
Domain Adaptation Through Label Propagation: Learning Clustered and Aligned Features,"['https://www.semanticscholar.org/author/Ryan-G.-Goss/1853023', 'https://www.semanticscholar.org/author/Geoff-S.-Nitschke/1865866']","[{'Publications': '15', 'h-index': '3', 'Citations': '27', 'Highly Influential Citations': '4'}, {'Publications': '90', 'h-index': '10', 'Citations': '486', 'Highly Influential Citations': '21'}]"
ManiGAN: Text-Guided Image Manipulation,"['https://www.semanticscholar.org/author/Xiaojuan-Qi/50844674', 'https://www.semanticscholar.org/author/Philip-Hilaire-Sean-Torr/1730268', 'https://www.semanticscholar.org/author/Thomas-Lukasiewicz/1690572', 'https://www.semanticscholar.org/author/Bowen-Li/49730060']","[{'Publications': '52', 'h-index': '19', 'Citations': '4,681', 'Highly Influential Citations': '776'}, {'Publications': '30', 'h-index': '10', 'Citations': '1,943', 'Highly Influential Citations': '441'}, {'Publications': '296', 'h-index': '35', 'Citations': '5,504', 'Highly Influential Citations': '446'}, {'Publications': '38', 'h-index': '3', 'Citations': '57', 'Highly Influential Citations': '3'}]"
Empirical observations pertaining to learned priors for deep latent variable models,"['https://www.semanticscholar.org/author/Rogan-Morrow/1576853075', 'https://www.semanticscholar.org/author/Wei-Chen-Chiu/37811787']","[{'Publications': '3', 'h-index': '1', 'Citations': '3', 'Highly Influential Citations': '0'}, {'Publications': '29', 'h-index': '7', 'Citations': '262', 'Highly Influential Citations': '33'}]"
Variational inference of latent hierarchical dynamical systems in neuroscience: an application to calcium imaging data,"['https://www.semanticscholar.org/author/Luke-Y.-Prince/3424829', 'https://www.semanticscholar.org/author/Blake-A.-Richards/38498866']","[{'Publications': '7', 'h-index': '3', 'Citations': '31', 'Highly Influential Citations': '1'}, {'Publications': '56', 'h-index': '18', 'Citations': '1,856', 'Highly Influential Citations': '110'}]"
Characterizing convolutional neural networks with one-pixel signature,"['https://www.semanticscholar.org/author/Shanjiaoyang-Huang/1736534508', 'https://www.semanticscholar.org/author/Zhuowen-Tu/103955652', 'https://www.semanticscholar.org/author/Wei-Qi-Peng/49161566']","[{'Publications': '1', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '11', 'h-index': '2', 'Citations': '205', 'Highly Influential Citations': '25'}, {'Publications': '25', 'h-index': '7', 'Citations': '189', 'Highly Influential Citations': '0'}]"
Increasing batch size through instance repetition improves generalization,"['https://www.semanticscholar.org/author/Elad-Hoffer/40555034', 'https://www.semanticscholar.org/author/Daniel-Soudry/1912398', 'https://www.semanticscholar.org/author/Torsten-Hoefler/1713648', 'https://www.semanticscholar.org/author/Niv-Giladi/67166430', 'https://www.semanticscholar.org/author/Tal-Ben-Nun/30602705', 'https://www.semanticscholar.org/author/Itay-Hubara/2477463']","[{'Publications': '27', 'h-index': '12', 'Citations': '1,526', 'Highly Influential Citations': '178'}, {'Publications': '77', 'h-index': '26', 'Citations': '5,173', 'Highly Influential Citations': '656'}, {'Publications': '339', 'h-index': '40', 'Citations': '7,030', 'Highly Influential Citations': '576'}, {'Publications': '5', 'h-index': '2', 'Citations': '23', 'Highly Influential Citations': '2'}, {'Publications': '12', 'h-index': '6', 'Citations': '124', 'Highly Influential Citations': '0'}, {'Publications': '21', 'h-index': '11', 'Citations': '3,161', 'Highly Influential Citations': '451'}]"
"Mix & Match: training convnets with mixed image sizes for improved accuracy, speed and scale resiliency","['https://www.semanticscholar.org/author/Boonghee-Yoo/81830587', 'https://www.semanticscholar.org/author/Sungho-Lee/1730383', 'https://www.semanticscholar.org/author/Naveen-Donthu/2096672']","[{'Publications': '35', 'h-index': '17', 'Citations': '6,663', 'Highly Influential Citations': '657'}, {'Publications': '276', 'h-index': '34', 'Citations': '6,753', 'Highly Influential Citations': '436'}, {'Publications': '124', 'h-index': '45', 'Citations': '14,288', 'Highly Influential Citations': '1,126'}]"
Revisit Knowledge Distillation: a Teacher-free Framework,"['https://www.semanticscholar.org/author/Li-Yuan/2142172', 'https://www.semanticscholar.org/author/Francis-E.-H.-Tay/40983412', 'https://www.semanticscholar.org/author/Guilin-Li/153185016', 'https://www.semanticscholar.org/author/Tsaiying-Wang/98137313', 'https://www.semanticscholar.org/author/Li-Yuan/1390761611', 'https://www.semanticscholar.org/author/Guilin-Li/47949267', 'https://www.semanticscholar.org/author/Jiashi-Feng/33221685', 'https://www.semanticscholar.org/author/Tao-Wang/1514738707']","[{'Publications': '729', 'h-index': '38', 'Citations': '5,916', 'Highly Influential Citations': '308'}, {'Publications': '7', 'h-index': '2', 'Citations': '12', 'Highly Influential Citations': '3'}, {'Publications': '5', 'h-index': '2', 'Citations': '9', 'Highly Influential Citations': '1'}, {'Publications': '14', 'h-index': '4', 'Citations': '74', 'Highly Influential Citations': '2'}, {'Publications': '325', 'h-index': '59', 'Citations': '18,822', 'Highly Influential Citations': '938'}, {'Publications': '60', 'h-index': '6', 'Citations': '113', 'Highly Influential Citations': '8'}, {'Publications': '333', 'h-index': '52', 'Citations': '9,897', 'Highly Influential Citations': '1,284'}, {'Publications': '16', 'h-index': '2', 'Citations': '27', 'Highly Influential Citations': '1'}]"
On learning visual odometry errors,"['https://www.semanticscholar.org/author/Andrea-Maio/24390337', 'https://www.semanticscholar.org/author/Simon-Lacroix/1698466']","[{'Publications': '88', 'h-index': '23', 'Citations': '1,273', 'Highly Influential Citations': '22'}, {'Publications': '25', 'h-index': '5', 'Citations': '130', 'Highly Influential Citations': '5'}]"
Mitigating Posterior Collapse in Strongly Conditioned Variational Autoencoders,"['https://www.semanticscholar.org/author/Fatemeh-Sadat-Saleh/9120887', 'https://www.semanticscholar.org/author/Mohammad-Sadegh-Aliakbarian/31906425', 'https://www.semanticscholar.org/author/Lars-G.-Petersson/2370776', 'https://www.semanticscholar.org/author/Mathieu-Salzmann/2862871', 'https://www.semanticscholar.org/author/Stephen-J.-Gould/49384810']","[{'Publications': '16', 'h-index': '4', 'Citations': '101', 'Highly Influential Citations': '6'}, {'Publications': '15', 'h-index': '4', 'Citations': '81', 'Highly Influential Citations': '6'}, {'Publications': '131', 'h-index': '29', 'Citations': '2,420', 'Highly Influential Citations': '139'}, {'Publications': '202', 'h-index': '44', 'Citations': '5,938', 'Highly Influential Citations': '629'}, {'Publications': '434', 'h-index': '39', 'Citations': '9,812', 'Highly Influential Citations': '677'}]"
Unsupervised  Video-to-Video Translation via Self-Supervised Learning,"['https://www.semanticscholar.org/author/Shuhang-Gu/2476317', 'https://www.semanticscholar.org/author/Radu-Timofte/1732855', 'https://www.semanticscholar.org/author/Kangning-Liu/120448717']","[{'Publications': '59', 'h-index': '19', 'Citations': '3,166', 'Highly Influential Citations': '562'}, {'Publications': '181', 'h-index': '37', 'Citations': '8,118', 'Highly Influential Citations': '1,032'}, {'Publications': '7', 'h-index': '3', 'Citations': '23', 'Highly Influential Citations': '0'}]"
ROBUST SINGLE-STEP ADVERSARIAL TRAINING,"['https://www.semanticscholar.org/author/R.-Venkatesh-Babu/144682140', 'https://www.semanticscholar.org/author/Bindiganavile-S.-Vivek/50748899']","[{'Publications': '228', 'h-index': '34', 'Citations': '4,255', 'Highly Influential Citations': '401'}, {'Publications': '11', 'h-index': '4', 'Citations': '105', 'Highly Influential Citations': '14'}]"
Attentive Weights Generation for Few Shot Learning via Information Maximization,"['https://www.semanticscholar.org/author/Yiluan-Guo/9207644', 'https://www.semanticscholar.org/author/Ngai-Man-Cheung/143770929']","[{'Publications': '6', 'h-index': '3', 'Citations': '71', 'Highly Influential Citations': '3'}, {'Publications': '187', 'h-index': '30', 'Citations': '2,986', 'Highly Influential Citations': '181'}]"
DropGrad: Gradient Dropout Regularization for Meta-Learning,"['https://www.semanticscholar.org/author/Ming-Hsuan-Yang/37144787', 'https://www.semanticscholar.org/author/Yung-Wei-Chen/47558904', 'https://www.semanticscholar.org/author/Sifei-Liu/2391885', 'https://www.semanticscholar.org/author/Yi-Hsuan-Tsai/2580349', 'https://www.semanticscholar.org/author/Yen-Yu-Lin/47905461', 'https://www.semanticscholar.org/author/Hung-Yu-Tseng/143963461']","[{'Publications': '132', 'h-index': '27', 'Citations': '5,994', 'Highly Influential Citations': '1,287'}, {'Publications': '12', 'h-index': '2', 'Citations': '7', 'Highly Influential Citations': '0'}, {'Publications': '43', 'h-index': '15', 'Citations': '1,449', 'Highly Influential Citations': '234'}, {'Publications': '60', 'h-index': '13', 'Citations': '1,224', 'Highly Influential Citations': '242'}, {'Publications': '37', 'h-index': '8', 'Citations': '184', 'Highly Influential Citations': '18'}, {'Publications': '25', 'h-index': '10', 'Citations': '568', 'Highly Influential Citations': '105'}]"
Hierarchical Image-to-image Translation with Nested Distributions Modeling,"['https://www.semanticscholar.org/author/Xilin-Chen/1710220', 'https://www.semanticscholar.org/author/Ruiping-Wang/3373117', 'https://www.semanticscholar.org/author/Shishi-Qiao/9648345', 'https://www.semanticscholar.org/author/Shiguang-Shan/144481158']","[{'Publications': '515', 'h-index': '61', 'Citations': '17,134', 'Highly Influential Citations': '1,819'}, {'Publications': '111', 'h-index': '27', 'Citations': '3,805', 'Highly Influential Citations': '548'}, {'Publications': '5', 'h-index': '2', 'Citations': '6', 'Highly Influential Citations': '0'}, {'Publications': '61', 'h-index': '7', 'Citations': '489', 'Highly Influential Citations': '78'}]"
Deep Neural Forests: An Architecture for Tabular Data,"['https://www.semanticscholar.org/author/Ran-El-Yaniv/1397664558', 'https://www.semanticscholar.org/author/Gal-Elidan/1684677', 'https://www.semanticscholar.org/author/Liran-Katzir/2365417', 'https://www.semanticscholar.org/author/Ami-Abutbul/1581334499']","[{'Publications': '10', 'h-index': '4', 'Citations': '111', 'Highly Influential Citations': '16'}, {'Publications': '73', 'h-index': '21', 'Citations': '2,534', 'Highly Influential Citations': '223'}, {'Publications': '33', 'h-index': '12', 'Citations': '851', 'Highly Influential Citations': '113'}, {'Publications': '3', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}]"
Is my Deep Learning Model Learning more than I want it to?,"['https://www.semanticscholar.org/author/Tarun-Tater/51915835', 'https://www.semanticscholar.org/author/Naveen-Panwar/34065547', 'https://www.semanticscholar.org/author/Anush-Sankaran/2473935', 'https://www.semanticscholar.org/author/Senthil-Kumar-Mani/3250300']","[{'Publications': '5', 'h-index': '2', 'Citations': '7', 'Highly Influential Citations': '1'}, {'Publications': '16', 'h-index': '3', 'Citations': '33', 'Highly Influential Citations': '1'}, {'Publications': '46', 'h-index': '12', 'Citations': '435', 'Highly Influential Citations': '33'}, {'Publications': '17', 'h-index': '1', 'Citations': '3', 'Highly Influential Citations': '1'}]"
ADASAMPLE: ADAPTIVE SAMPLING OF HARD POSITIVES FOR DESCRIPTOR LEARNING,"['https://www.semanticscholar.org/author/Zao-Yi-Zheng/1432233153', 'https://www.semanticscholar.org/author/Jiawang-Bian/3459992', 'https://www.semanticscholar.org/author/Xinyu-Zhang/50812963', 'https://www.semanticscholar.org/author/Ming-Ming-Cheng/37535930', 'https://www.semanticscholar.org/author/Le-Zhang/50081274', 'https://www.semanticscholar.org/author/Yunlong-Liu/49420738']","[{'Publications': '1', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '12', 'h-index': '4', 'Citations': '362', 'Highly Influential Citations': '58'}, {'Publications': '105', 'h-index': '13', 'Citations': '790', 'Highly Influential Citations': '70'}, {'Publications': '158', 'h-index': '42', 'Citations': '11,446', 'Highly Influential Citations': '1,605'}, {'Publications': '42', 'h-index': '5', 'Citations': '200', 'Highly Influential Citations': '7'}, {'Publications': '49', 'h-index': '7', 'Citations': '153', 'Highly Influential Citations': '15'}]"
Better Optimization for Neural Architecture Search with Mixed-Level Reformulation,"['https://www.semanticscholar.org/author/Chaoyang-He/31927890', 'https://www.semanticscholar.org/author/Haishan-Ye/2729522', 'https://www.semanticscholar.org/author/Tong-Zhang/50728655']","[{'Publications': '26', 'h-index': '7', 'Citations': '258', 'Highly Influential Citations': '22'}, {'Publications': '21', 'h-index': '5', 'Citations': '58', 'Highly Influential Citations': '6'}, {'Publications': '81', 'h-index': '6', 'Citations': '206', 'Highly Influential Citations': '22'}]"
Amharic Light Stemmer,['https://www.semanticscholar.org/author/Osama-Mohamed-Elrajubi/9339263'],"[{'Publications': '7', 'h-index': '3', 'Citations': '18', 'Highly Influential Citations': '0'}]"
Neural Reverse Engineering of Stripped Binaries,"['https://www.semanticscholar.org/author/Uri-Alon/47051926', 'https://www.semanticscholar.org/author/Eran-Yahav/1743232', 'https://www.semanticscholar.org/author/Yaniv-David/1974088']","[{'Publications': '10', 'h-index': '5', 'Citations': '361', 'Highly Influential Citations': '56'}, {'Publications': '144', 'h-index': '40', 'Citations': '4,324', 'Highly Influential Citations': '368'}, {'Publications': '10', 'h-index': '5', 'Citations': '189', 'Highly Influential Citations': '31'}]"
Cost-Effective Interactive Neural Attention Learning,"['https://www.semanticscholar.org/author/Hyewon-Jeong/2089710', 'https://www.semanticscholar.org/author/Eunho-Yang/1720494', 'https://www.semanticscholar.org/author/Kwang-Joon-Kim/79394954', 'https://www.semanticscholar.org/author/Junhyeon-Park/51194683', 'https://www.semanticscholar.org/author/Jay-Heo/46227349', 'https://www.semanticscholar.org/author/Sung-Ju-Hwang/35788904', 'https://www.semanticscholar.org/author/Juho-Lee/48174830']","[{'Publications': '28', 'h-index': '6', 'Citations': '161', 'Highly Influential Citations': '9'}, {'Publications': '81', 'h-index': '16', 'Citations': '1,137', 'Highly Influential Citations': '171'}, {'Publications': '9', 'h-index': '1', 'Citations': '4', 'Highly Influential Citations': '0'}, {'Publications': '4', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '3', 'h-index': '1', 'Citations': '11', 'Highly Influential Citations': '1'}, {'Publications': '75', 'h-index': '17', 'Citations': '1,185', 'Highly Influential Citations': '124'}, {'Publications': '54', 'h-index': '5', 'Citations': '529', 'Highly Influential Citations': '44'}]"
Gated Channel Transformation for Visual Recognition,"['https://www.semanticscholar.org/author/Yezhou-Yang/7607499', 'https://www.semanticscholar.org/author/Zongxin-Yang/15556978', 'https://www.semanticscholar.org/author/Linchao-Zhu/2948393']","[{'Publications': '201', 'h-index': '32', 'Citations': '3,637', 'Highly Influential Citations': '288'}, {'Publications': '7', 'h-index': '2', 'Citations': '18', 'Highly Influential Citations': '2'}, {'Publications': '44', 'h-index': '10', 'Citations': '409', 'Highly Influential Citations': '45'}]"
Masked Translation Model,"['https://www.semanticscholar.org/author/Arne-Nix/120981230', 'https://www.semanticscholar.org/author/Yunsu-Kim/3179080', 'https://www.semanticscholar.org/author/Shahram-Khadivi/2490162', 'https://www.semanticscholar.org/author/Jan-Rosendahl/24905818', 'https://www.semanticscholar.org/author/Hermann-Ney/145322333']","[{'Publications': '4', 'h-index': '3', 'Citations': '20', 'Highly Influential Citations': '4'}, {'Publications': '33', 'h-index': '6', 'Citations': '109', 'Highly Influential Citations': '11'}, {'Publications': '89', 'h-index': '15', 'Citations': '826', 'Highly Influential Citations': '63'}, {'Publications': '9', 'h-index': '3', 'Citations': '28', 'Highly Influential Citations': '3'}, {'Publications': '942', 'h-index': '86', 'Citations': '39,271', 'Highly Influential Citations': '2,900'}]"
Target-directed Atomic Importance Estimation via Reverse Self-attention,"['https://www.semanticscholar.org/author/Hyunwoo-Kim/8186013', 'https://www.semanticscholar.org/author/Gyoung-S.-Na/51113624']","[{'Publications': '36', 'h-index': '8', 'Citations': '164', 'Highly Influential Citations': '3'}, {'Publications': '5', 'h-index': '2', 'Citations': '16', 'Highly Influential Citations': '1'}]"
ProxNet: End-to-End Learning of  Structured Representation by Proximal Mapping,"['https://www.semanticscholar.org/author/Mengting-Li/8392935', 'https://www.semanticscholar.org/author/Yingyi-Ma/121720851', 'https://www.semanticscholar.org/author/Xin-hua-Zhang/49469336']","[{'Publications': '3,566', 'h-index': '89', 'Citations': '43,838', 'Highly Influential Citations': '1,528'}, {'Publications': '7', 'h-index': '1', 'Citations': '2', 'Highly Influential Citations': '0'}, {'Publications': '30', 'h-index': '3', 'Citations': '32', 'Highly Influential Citations': '0'}]"
Measure by Measure: Automatic Music Composition with Traditional Western Music Notation,"['https://www.semanticscholar.org/author/Yujia-Yan/47971027', 'https://www.semanticscholar.org/author/Zhiyao-Duan/72028302']","[{'Publications': '5', 'h-index': '1', 'Citations': '9', 'Highly Influential Citations': '1'}, {'Publications': '18', 'h-index': '4', 'Citations': '40', 'Highly Influential Citations': '0'}]"
When Do Variational Autoencoders Know  What They Don't Know?,"['https://www.semanticscholar.org/author/David-Wipf/46794011', 'https://www.semanticscholar.org/author/Bin-Dai/144065729']","[{'Publications': '5', 'h-index': '2', 'Citations': '12', 'Highly Influential Citations': '2'}, {'Publications': '43', 'h-index': '9', 'Citations': '248', 'Highly Influential Citations': '1'}]"
Irrationality can help reward inference,"['https://www.semanticscholar.org/author/L.-Chan/1679211', 'https://www.semanticscholar.org/author/Andrew-Critch/2651789', 'https://www.semanticscholar.org/author/Anca-D.-Dragan/2745001']","[{'Publications': '44', 'h-index': '21', 'Citations': '1,913', 'Highly Influential Citations': '97'}, {'Publications': '18', 'h-index': '6', 'Citations': '149', 'Highly Influential Citations': '8'}, {'Publications': '126', 'h-index': '32', 'Citations': '3,854', 'Highly Influential Citations': '291'}]"
Teaching GAN to generate per-pixel annotation,"['https://www.semanticscholar.org/author/Jonathan-Tremblay/31943350', 'https://www.semanticscholar.org/author/Thang-To/40929818', 'https://www.semanticscholar.org/author/Stanley-T.-Birchfield/2238841']","[{'Publications': '52', 'h-index': '11', 'Citations': '594', 'Highly Influential Citations': '57'}, {'Publications': '9', 'h-index': '4', 'Citations': '335', 'Highly Influential Citations': '27'}, {'Publications': '92', 'h-index': '35', 'Citations': '4,768', 'Highly Influential Citations': '376'}]"
